date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-11-10,4.7,3.7,5.6,0,,34.1,4.2,9.3,1031.1,
2020-11-11,5,3.6,5.9,0.3,,76.5,4.3,9.3,1031.7,
2020-11-12,6,5.1,6.7,0.8,,80.9,4.6,9.3,1027.7,
2020-11-13,7.1,5.9,8.5,0.5,,267,3.2,9.3,1027.1,
2020-11-14,7.4,6.7,8.1,0,,145.3,4,9.3,1027.3,
2020-11-15,7.3,6.1,8.6,0,,126.3,5.5,9.3,1025.2,
2020-11-16,6.5,5.7,7.1,0,,59.7,6.2,18.5,1020.9,
2020-11-17,7.9,10.6,9.7,0.3,,334.5,3.4,9.3,1027.5,
2020-11-18,6,0.2,13.1,0,,101.1,4.2,9.3,1032.2,
2020-11-19,6.9,4.8,8.5,0,,124.1,5,9.3,1027.2,
2020-11-20,6.7,3.3,9.3,2,,327.9,9.1,9.3,1025.9,
2020-11-21,2.1,-0.2,7.7,1,,354.7,6.7,9.3,1035.4,
2020-11-22,-0.8,-4.7,4,0,,111.5,4.8,9.3,1034.5,
2020-11-23,1.5,-1.4,3.5,0,,228.9,3.8,9.3,1029.9,
2020-11-24,-0.3,0,2.9,0.5,,72.3,4.5,9.3,1032.5,
2020-11-25,1,-0.9,1.7,0,,124.8,4.6,9.3,1029.6,
2020-11-26,2.3,1.7,2.9,0,,133.7,3.2,9.3,1027.1,
2020-11-27,1.7,0.8,2.2,0,,311.2,3.1,9.3,1025,
2020-11-28,1,0.3,1.9,0,,303.5,3.4,9.3,1022.8,
2020-11-29,1.5,-1.1,4.7,0,,237.3,4.9,9.3,1022.3,
2020-11-30,1.2,-0.7,3.2,0,,52.7,4.2,9.3,1026.9,
2020-12-01,-0.5,-2.5,2.7,0,,72.7,4.8,9.3,1024.9,
2020-12-02,-1.5,-4.1,1,0,,56.6,6.7,9.3,1023.1,
2020-12-03,1,-1.6,2.2,0,,85.8,9.9,29,1014.3,
2020-12-04,3.9,1,6.3,2.3,,101,8.7,25.9,1008.7,
2020-12-05,7,3.3,10,0.3,,90.4,7.8,27.8,1011.8,
2020-12-06,8,5.2,12.4,0,,93.7,10.7,32,1011.9,
2020-12-07,5.8,4,7,0,,109.8,10,32,1010.1,
2020-12-08,4.1,2.7,5.6,7.1,,112.4,8.6,36,1013.5,
2020-12-09,4.6,2.1,6.7,0,,76.7,12.3,36,1011.2,
2020-12-10,3.3,2.2,6.1,6.6,,126.7,7.3,9.3,1007.2,
2020-12-11,2.7,2,3.4,1,,118.8,3.7,9.3,1009.3,
2020-12-12,2.7,1.8,3.5,0.5,,85.7,5.6,9.3,1006.3,
2020-12-13,3.3,2.6,4.8,0,,316.8,6.1,9.3,1011.3,
2020-12-14,2.4,1.6,2.9,0,,123.3,3.4,9.3,1020.5,
2020-12-15,2,1.2,3.3,0,,136.8,5,9.3,1024.5,
2020-12-16,3,2.6,3.4,0.8,,140.3,3.9,9.3,1024.8,
2020-12-17,3,2.3,4,0.5,,234.5,3.1,9.3,1027.2,
2020-12-18,3.3,3,3.5,0,,328.3,4.1,9.3,1030.2,
2020-12-19,2.9,2.6,3.2,0,,75.4,2.9,9.3,1030,
2020-12-20,3.8,2.8,4.5,0,,112.9,6.1,9.3,1029.5,
2020-12-21,4.1,3.4,4.8,0,,108.5,5.8,14.8,1029.5,
2020-12-22,3.9,3,4.8,0,,129.3,5.3,9.3,1024.6,
2020-12-23,7.7,4.2,9.5,2.3,,201.8,4.3,9.3,1019.4,
2020-12-24,7,5,8.8,0,,211.7,4.5,9.3,1012.1,
2020-12-25,5.4,4.7,6.2,1,,297.8,6.4,20.4,1012.2,
2020-12-26,2.3,-0.2,4.7,0,,324.3,9.5,32,1021.1,
2020-12-27,-1.2,-4.1,0.7,0,,56.7,6.4,18.5,1016.1,
2020-12-28,4.3,-0.3,9.6,1.3,,117.8,11.3,40,998,
2020-12-29,8.2,10.2,12.4,2.3,,166.8,12.2,43,998.6,
2020-12-30,6.4,4.7,7.6,2.8,,54.5,3.2,9.3,1005.3,
2020-12-31,5,2.2,6.7,4.3,,330.7,5.1,9.3,1007.8,
2021-01-01,2.5,-1.4,5.4,1.5,,145.1,4.9,9.3,1012.4,
2021-01-02,3.7,0.4,6.2,0,,74.1,7.5,25,1016.7,
2021-01-03,5,3.5,7.4,0,,83.5,8.5,25,1014.2,
2021-01-04,5.9,4.1,7.2,0,,60.8,6.4,9.3,1013.2,
2021-01-05,4.9,3.8,6.8,0,,275.4,9.6,9.3,1010.7,
2021-01-06,3.5,2.6,5.2,0.8,,99.8,7.9,9.3,1012.2,
2021-01-07,2,-0.8,4.4,3.3,,272.6,8.1,9.3,1014.8,
2021-01-08,0.8,-2.1,3.2,0,,354.6,6.4,9.3,1016.5,
2021-01-09,-1.8,-0.3,0.9,0,,17.7,12.3,9.3,1021.4,
2021-01-10,-1.8,-4.9,-4.7,0,,31.1,7.6,9.3,1024.1,
2021-01-11,-1.1,0,3.3,0,,349.8,8.7,9.3,1021.6,
2021-01-12,-3.7,-6.7,-6.6,0,,281,8.6,9.3,1016.7,
2021-01-13,1.4,-3.1,3.9,0.3,,276,12.8,54,1011.6,
2021-01-14,0.5,0,2.2,0,,285.2,13.2,47,1009.5,
2021-01-15,-1.2,-0.4,1.5,0.3,,321.9,11.2,9.3,1017.2,
2021-01-16,-2.6,-6.2,-0.3,0,,308.6,12.1,9.3,1020,
2021-01-17,-3.4,-1.4,-6.4,0,,344.6,7.9,7.4,1018.3,
2021-01-18,-5.1,-10.1,-9.6,0,,305.6,12.2,9.3,1023.4,
2021-01-19,0,-3.4,2.9,0.3,,198.3,5.1,9.3,1021.2,
2021-01-20,5.3,0.4,9.5,0,,189.2,8.3,40,1016.5,
2021-01-21,8.3,5.2,13.8,0,,182.2,13.5,47,1012.8,
2021-01-22,8.9,5.8,11.7,0,,160.9,13.5,40,1007.1,
2021-01-23,8.5,11,9.5,0.3,,126.4,8.9,24.1,1000.4,
2021-01-24,5,2.9,8.3,0,,327.7,6.9,7.4,998.6,
2021-01-25,2.7,0,5.6,1.3,,296.1,13.6,47,1000.7,
2021-01-26,1.3,-0.2,3.8,0,,308.8,12,36,1011.3,
2021-01-27,0.9,-0.2,3.5,0,,312.9,10.1,36,1014.7,
2021-01-28,-0.2,-5.4,3.2,1.6,,190,8.4,9.3,1010.9,
2021-01-29,2.9,0.1,5,2.8,,214.1,7,9.3,1001.3,
2021-01-30,6.6,10.2,11,4.3,,263.4,11,43,999.1,
2021-01-31,0.3,0,2.7,0.5,,58,6.9,32,1004.9,
2021-02-01,-0.1,-3.8,4.8,0,,20.6,4.5,9.3,1003.7,
2021-02-02,-0.1,-0.9,0.4,0,,162.8,7.7,9.3,1012.3,
2021-02-03,3.3,-0.4,9.1,0.5,,123.5,7.8,9.3,1011.6,
2021-02-04,9.1,10.1,9.2,1,,252.7,13.4,9.3,1013,
2021-02-05,5.9,3.2,8,0.5,,82.7,5.7,9.3,1017.3,
2021-02-06,3.9,2.4,5.1,0,,78.8,7.5,29,1014.1,
2021-02-07,1.7,0,3.3,0,,70.2,8.9,25.9,1006.2,
2021-02-08,2.8,0.6,5.1,4.1,,6.6,16.4,29.6,996.3,
2021-02-09,0.4,0,1.6,6.6,,31.1,5.4,9.3,1003.1,
2021-02-10,0,-1.4,2.6,19.6,,29.8,9,9.3,1004.9,
2021-02-11,-3.7,-0.7,1.9,4.5,,312.8,20.7,61,1013.9,
2021-02-12,-6.4,-3.5,-9.3,0,,315.8,14.1,43,1028.9,
2021-02-13,-3.7,-1.2,-9.1,0,,312.2,7.6,20.4,1034.5,
2021-02-14,-2,-7.3,2.4,0.5,,319.6,11.2,32,1036.4,
2021-02-15,-1.3,-0.3,3.5,0,,334.1,9.6,7.4,1035.4,
2021-02-16,-1.5,-5.2,0.9,0.3,,119,7.3,9.3,1028.4,
2021-02-17,2.6,-0.2,5.8,0,,238.3,6.6,9.3,1019.5,
2021-02-18,6,0.1,9.9,1,,323.2,12.1,32,1021.4,
2021-02-19,1.9,0.1,6.4,0.3,,55.4,5,7.4,1023.9,
2021-02-20,1.9,0.6,3.3,0,,68.4,4.7,9.3,1027.7,
2021-02-21,4.8,0.8,9.9,0,,97.6,6.5,20.4,1030.1,
2021-02-22,6.5,0.7,9.3,0,,68.6,7.4,20.4,1029.5,
2021-02-23,6.8,1.7,9.3,0,,340.4,5.4,9.3,1033.5,
2021-02-24,8.6,0.3,8.9,0,,132.7,8.3,9.3,1036.6,
2021-02-25,10,2,9.3,0,,106.9,6.7,9.3,1033.5,
2021-02-26,11.4,2.7,8.2,0,,356,7.5,9.3,1027.1,
2021-02-27,8.9,10.2,12.4,0,,316.4,12,43,1028.7,
2021-02-28,5.8,0.7,10,0,,286,9.1,32,1033.9,
2021-03-01,6,0.4,9.4,0,,65.1,5.8,7.4,1032.8,
2021-03-02,6.3,-1.3,9.8,0,,279.7,10.7,9.3,1035.5,
2021-03-03,7.7,-1.2,9.8,0,,204.6,9.2,9.3,1030.6,
2021-03-04,7.9,2.1,9.7,0,,223.6,5.2,9.3,1019.2,
2021-03-05,6.8,10.8,11.1,0,,272.9,11.1,47,1016.1,
2021-03-06,2.8,-0.1,7,0,,315.5,7.8,9.3,1031,
2021-03-07,1.7,-5.6,8.3,0,,205.7,10.9,9.3,1025.7,
2021-03-08,2.7,-5,9.2,0,,333.5,12.8,9.3,1018.3,
2021-03-09,1.9,-3.5,6,0,,88.4,6.6,9.3,1021.4,
2021-03-10,2.4,-1.7,7.7,0,,349.3,8.7,9.3,1020.1,
2021-03-11,3.3,-5.2,8.6,0,,146.9,16.3,9.3,1019,
2021-03-12,9,3.6,9.7,0.8,,241.7,12.4,50,1012.3,
2021-03-13,8.9,2.7,14.9,0,,199.4,11.6,36,1012.7,
2021-03-14,8.1,6.8,10,0,,262.6,9.6,29,1007.1,
2021-03-15,7.5,4.3,11.8,2.5,,326.6,12.9,43,1006.2,
2021-03-16,6.2,1.9,11.3,0,,320.8,15.3,50,1009.5,
2021-03-17,5.7,2.1,9.5,0,,319.5,12.8,40,1013.2,
2021-03-18,4.2,0.9,6.5,1.3,,340,6.8,25,1016.4,
2021-03-19,2,-0.4,5.7,0,,211.8,6.9,9.3,1016.8,
2021-03-20,1.5,-0.4,6.1,0,,26.5,7.2,9.3,1021.7,
2021-03-21,1.5,0,5.7,0,,296.5,10.2,32,1018.2,
2021-03-22,3.6,1.6,6.7,0,,350.8,8.7,36,1012.9,
2021-03-23,4.8,-1.6,9.7,0,,315.7,11.1,40,1020.1,
2021-03-24,6.1,4.6,7.4,0,,347.4,9.3,7.4,1021.7,
2021-03-25,6.4,0.4,9.5,0,,295.1,8.8,9.3,1022.6,
2021-03-26,8.6,0.3,10,0,,120.3,6.6,9.3,1023.8,
2021-03-27,11.8,11.9,7.9,0,,145,11.5,54,1022.5,
2021-03-28,,,,,,,,,,
2021-03-29,10.4,12.8,9.4,0,,306.3,11.2,9.3,1032.6,
2021-03-30,13.9,10.8,16.7,1,,20.1,11.2,9.3,1030.6,
2021-03-31,15.1,10.2,9.4,0,,248,10,9.3,1026.3,
2021-04-01,16.3,10.2,10,0,,219.2,7.9,9.3,1016.4,
2021-04-02,14.7,11,18.9,0,,319.3,12,40.8,1011.8,
2021-04-03,8.7,10.5,12.5,0,,335.2,11.5,42.6,1013.6,
2021-04-04,6.7,1.9,9.9,0,,326.9,7,29,1018.7,
2021-04-05,7.8,-1.6,14.7,0,,215.6,10.2,9.3,1011.1,
2021-04-06,4.8,1.9,8.2,0.1,,296.5,14.1,44.5,1006.1,
2021-04-07,3.3,-0.6,8.7,0,,295,13,44.5,1011.4,
2021-04-08,2.5,-0.3,7.5,0,,268.9,11.3,48.2,1022.4,
2021-04-09,6.9,-3.5,14.4,0,,162.9,9.3,9.3,1026.4,
2021-04-10,11.5,11.5,10,0,,157.1,8.2,27.8,1020.3,
2021-04-11,11.7,10.9,10,0,,140.2,10.1,29.6,1020,
2021-04-12,13.2,10.2,21.6,0,,184.6,10,33.3,1017.7,
2021-04-13,4.9,4.1,6,24.4,,312,10.5,38.9,1018.1,
2021-04-14,5.3,2.1,10,23.4,,324.6,11,36,1018.6,
2021-04-15,5.2,3.7,7.8,0,,310.9,12.7,43,1020.3,
2021-04-16,5.4,2.2,7.9,0,,293.4,11.7,32,1020.3,
2021-04-17,7,0.5,9.9,0,,12.7,4.1,16.7,1018.8,
2021-04-18,7.8,10.2,9.2,4.4,,25.2,5.4,9.3,1017.2,
2021-04-19,8.4,10.2,10,6.3,,66.5,3.8,9.3,1015.8,
2021-04-20,9.5,10.5,9.8,0.6,,304.4,4,9.3,1013.5,
2021-04-21,10.6,12.4,10,0,,187.3,5.2,9.3,1015.3,
2021-04-22,12.1,6.8,18.7,0,,232.7,9.8,9.3,1016.6,
2021-04-23,10.3,10.3,9.8,0,,310.2,11.6,40,1022.8,
2021-04-24,10.6,10.6,9.5,0,,304.6,6.4,43,1024,
2021-04-25,11.2,2.6,19.5,0,,313.6,9.6,9.3,1018.6,
2021-04-26,8.7,10.1,9.7,0,,293.8,6,9.3,1019.2,
2021-04-27,9.6,10.6,9.5,0,,67.9,7,9.3,1014.1,
2021-04-28,11.3,10.1,9.4,0,,107.4,7.6,29,1012.1,
2021-04-29,14.9,10.9,20.3,9,,169.5,9,29,1009.4,
2021-04-30,16.2,11.3,21.6,0,,211.2,6.4,32,1010.4,
2021-05-01,18.6,12.9,24.4,0,,154,5.4,24.1,1009.4,
2021-05-02,15,11.2,21,0.3,,265.6,15.6,51.8,1007.3,
2021-05-03,11.7,10.2,9.6,0,,297.7,15.3,9.3,1019.1,
2021-05-04,12.5,11.4,9.3,0,,165.2,8.8,9.3,1016.2,
2021-05-05,13.8,7.3,22.5,0,,196.2,12.1,65,1006.6,
2021-05-06,11.9,10.2,10,0,,251.9,10.8,31.5,1014.1,
2021-05-07,10.3,6.9,12.7,0.3,,218.2,7.7,9.3,1010.8,
2021-05-08,10.8,10.6,9.7,0,,296.5,11,9.3,1021,
2021-05-09,13.6,11.6,7.5,0,,141.1,8.9,33.3,1022,
2021-05-10,18.6,11.5,9.9,0,,123.4,8.7,31.5,1017.3,
2021-05-11,21.3,12.8,28.5,0,,118,7.5,29.6,1012.7,
2021-05-12,18.2,13.8,24.9,0,,177,7.4,29,1006.1,
2021-05-13,13.9,12.3,16.3,8.7,,249.6,8.4,25.9,1003.4,
2021-05-14,13.1,10.6,17,0.5,,267.5,13.8,9.3,1007.3,
2021-05-15,13.9,10.7,9.7,0,,346.6,4,9.3,1010.2,
2021-05-16,14.2,10.9,19.4,2.9,,170,5.7,9.3,1007.8,
2021-05-17,12.5,10.6,15.2,1.5,,123,9,43,1004.7,
2021-05-18,14.5,11.8,19.2,13.2,,290.4,17.6,54,1009.1,
2021-05-19,12.4,10.1,9.9,6.8,,330.4,5.9,9.3,1011.5,
2021-05-20,12.3,10.2,17.2,17.7,,324.7,9.8,43,1013.5,
2021-05-21,15.3,11.4,9.8,0,,228.1,7.5,9.3,1016.5,
2021-05-22,14.2,11.4,16.8,2.5,,200.9,7.2,36,1013.3,
2021-05-23,11.8,10.4,14.6,7.1,,39.3,5.6,32,1016.2,
2021-05-24,13.1,12.9,10,0,,116.2,6.4,9.3,1022,
2021-05-25,14.5,12,18.1,1.3,,315.9,10.5,40,1016.4,
2021-05-26,14.4,10.6,7.9,0,,205.3,6.1,9.3,1020.3,
2021-05-27,16.6,7.9,23,0,,332.5,8,9.3,1015.9,
2021-05-28,16.8,12.3,21.2,0,,311.7,13.2,36,1016.8,
2021-05-29,15.6,12.2,20,0,,312.2,10.9,40,1018,
2021-05-30,13.4,10.2,18,0,,322,6.2,25,1019.5,
2021-05-31,13.8,11,19,2,,328,6.7,9.3,1018.8,
2021-06-01,14.8,8.9,20.3,0,,354,6.4,7.4,1017.7,
2021-06-02,15.8,10.5,9.8,0,,27.5,4.3,9.3,1020.8,
2021-06-03,18,10.9,24,0,,30.5,5.6,9.3,1024,
2021-06-04,19.6,11.5,25.7,0,,189.5,5,9.3,1024,
2021-06-05,20.8,12.5,27.5,0,,167.2,5.9,9.3,1019.6,
2021-06-06,20.9,16.4,25.7,0,,67.4,6.1,29,1017.4,
2021-06-07,21.1,17.1,26.7,0,,338.5,4.6,9.3,1017.7,
2021-06-08,22.6,16.7,28,0,,27.3,5.7,9.3,1016.9,
2021-06-09,23.1,17.7,28.4,0,,13.8,4.3,9.3,1015.7,
2021-06-10,21.1,16.8,25.7,0,,339.5,4.9,22.2,1016.2,
2021-06-11,20.4,15.6,25.4,0,,358,5.6,9.3,1015.7,
2021-06-12,21.5,16.4,27.9,4.3,,327.3,6.4,40,1014.8,
2021-06-13,18.3,15.7,21.3,7.6,,309.9,15.3,47,1017.3,
2021-06-14,17.6,11,22.7,0,,337.2,8,7.4,1020,
2021-06-15,20.3,11.7,26.4,0,,315,5.8,9.3,1018,
2021-06-16,22.7,16.1,28.7,0,,30.1,6.4,9.3,1016.6,
2021-06-17,24.4,18.5,29.5,0,,44.1,7.6,9.3,1017.9,
2021-06-18,25,18.7,30.6,0,,67.3,6.3,9.3,1017.5,
2021-06-19,26,19.8,31.3,0,,30.3,6,22.2,1014.8,
2021-06-20,25.8,19.6,31.2,0,,85.9,5.2,9.3,1012.5,
2021-06-21,26.9,19.6,32.5,0,,99.6,7.6,25.9,1008.3,
2021-06-22,27.8,21.4,33.5,0,,163.5,6.6,25,1008.6,
2021-06-23,28.8,20.7,35,0,,28.4,4.7,24.1,1013.2,
2021-06-24,30.1,21.6,37.3,0,,128,6.4,29,1013.8,
2021-06-25,26.8,22.6,31.6,0,,279.1,9.6,32,1012.6,
2021-06-26,24.9,19.9,29.8,0.3,,315.5,8.6,32,1014.5,
2021-06-27,24.7,17.3,30.4,0,,131.3,5.7,9.3,1015.8,
2021-06-28,26.4,19.1,32.9,0,,236.1,5,9.3,1015.6,
2021-06-29,28,19.8,35.1,0,,116,6.9,32,1011.2,
2021-06-30,25.9,21.5,31.1,0,,300.3,9.6,29,1008.5,
2021-07-01,21.9,17.3,26.6,0.5,,300.4,14.6,40,1011.3,
2021-07-02,20.3,17.4,25.4,0.5,,304.3,13.2,40,1013.2,
2021-07-03,22.4,16.4,27.5,0,,310.4,12.5,36,1013.3,
2021-07-04,23.1,14.4,29.7,0,,317,6.2,9.3,1011.3,
2021-07-05,24.4,19.8,29,0,,351,6.4,9.3,1010.2,
2021-07-06,26.6,17.8,32.6,0,,285.9,5.7,29,1012.9,
2021-07-07,28.1,19.5,35.1,0,,109.6,5.3,9.3,1014.5,
2021-07-08,30.6,22.3,37.7,0,,108.9,7.5,25.9,1017.2,
2021-07-09,25.1,21.2,30.7,0,,102,8.4,40,1015.5,
2021-07-10,25,19,30.8,0,,330.5,8.5,32,1016.4,
2021-07-11,23.8,21.3,29.2,0.9,,48,9.2,43,1014.1,
2021-07-12,24.8,19.4,30.9,0,,341.9,6.8,32,1013,
2021-07-13,27.6,19.3,35,0,,110.4,6.8,29,1010.4,
2021-07-14,28.9,23.1,34.3,3.7,,138,8.1,29,1009.2,
2021-07-15,25.1,19.8,31,4.4,,249.5,6.1,25,1011.5,
2021-07-16,25.2,17.7,31.3,6.4,,24,5.8,9.3,1012.1,
2021-07-17,23.8,19.1,29.6,21.8,,354.4,6.3,32,1011.1,
2021-07-18,23.8,19.7,29.6,2,,311.4,7.9,40,1010.3,
2021-07-19,21.7,19.8,24.6,13.9,,327.3,6.8,36,1011.6,
2021-07-20,22.5,18.5,27.8,6.9,,319.7,10.5,43,1013.2,
2021-07-21,21.4,16.3,27.1,0,,316.4,5.8,9.3,1018.4,
2021-07-22,21.9,14.8,27.4,0,,199.7,4.6,9.3,1019.3,
2021-07-23,22.8,16.7,28.4,0,,338.4,5.2,9.3,1016.6,
2021-07-24,23.7,16.4,30.5,0,,77,5.2,9.3,1014.6,
2021-07-25,25,18.6,32.3,2.3,,120.9,8.1,29.6,1012.5,
2021-07-26,27.4,20.8,33.7,3.1,,183.6,6.7,40,1012.4,
2021-07-27,27.2,21.4,31.7,0,,228.7,6.7,33.3,1014.7,
2021-07-28,28.4,20,36.2,0,,196.1,9.5,36,1012.3,
2021-07-29,25.5,21,30.5,0,,300.7,11.6,9.3,1013,
2021-07-30,26.4,18,32.9,0,,351.3,5.3,9.3,1011.2,
2021-07-31,25.2,21.7,29.8,2,,298.4,6.6,32,1009.2,
2021-08-01,23,18.6,30,1.5,,29.5,9.2,9.3,1007.5,
2021-08-02,21,17.1,25.4,0,,301.9,11.2,32,1012.4,
2021-08-03,20.8,14.6,27,0,,27,4.4,9.3,1015.5,
2021-08-04,22.5,16.9,27.6,0,,329.3,5.2,9.3,1013.5,
2021-08-05,20,17.8,21.7,0.3,,348.5,8.5,36,1005.9,
2021-08-06,20.2,15.6,24.8,0,,277.8,14.2,36,1006.6,
2021-08-07,23.3,13.8,31,0,,169.5,7.2,9.3,1010.4,
2021-08-08,24.6,19.1,30.3,9.6,,338.3,6.4,25,1012.4,
2021-08-09,23.4,18.6,28.5,11,,305,6.9,32,1017.8,
2021-08-10,24.4,16.7,30.9,0,,290.5,4.5,9.3,1018.2,
2021-08-11,25,18,31.1,0,,335.6,7.4,9.3,1017,
2021-08-12,24.2,17.3,30.2,0,,4.3,5.4,9.3,1020.8,
2021-08-13,25.4,19,32,0,,106.5,6.1,25,1022.2,
2021-08-14,26.6,19.7,33.5,0,,341.9,4.9,18.5,1020,
2021-08-15,27.7,20.2,34.6,0,,351.3,4.8,9.3,1014.9,
2021-08-16,25,18.6,32.6,3.2,,127.3,4.5,43,1010.7,
2021-08-17,18,14.2,21,3.8,,303.3,15.3,58,1013.5,
2021-08-18,17.3,12.1,21.9,0,,298.1,8.9,9.3,1016.9,
2021-08-19,18.4,11.4,24.8,0,,321.6,3.9,9.3,1016.5,
2021-08-20,20.2,14,25.4,0,,0.3,3,9.3,1016.9,
2021-08-21,22.1,15.7,28.4,0,,339.7,4.3,9.3,1018.5,
2021-08-22,22.9,16.9,29.6,0,,79.8,4.8,9.3,1017.7,
2021-08-23,19.7,16.8,21.8,4.4,,328.2,7.2,29,1016.1,
2021-08-24,19.5,14.5,24.1,0.3,,286,8.2,29,1016.5,
2021-08-25,17.5,13.2,22.3,0,,317.4,6.4,9.3,1017.3,
2021-08-26,15.6,10.2,9.2,1.6,,286.2,6.4,9.3,1011.8,
2021-08-27,16,12.1,19.4,0,,278,6.7,9.3,1012.4,
2021-08-28,15.1,10.3,9.6,2.9,,339.2,4.3,9.3,1015.1,
2021-08-29,16.4,12.5,21.1,8,,314.9,6.5,29,1011.5,
2021-08-30,16.6,12.2,21.9,0,,279.9,9,32,1011.9,
2021-08-31,16.5,9.7,22.3,0,,275.1,10.8,9.3,1014.8,
2021-09-01,17.6,15.8,21.4,0,,309.5,16.5,50,1018,
2021-09-02,17.7,11.2,24,0,,331.9,6.3,27.8,1022.8,
2021-09-03,18.7,14.8,24,0,,127.2,6.1,9.3,1021.4,
2021-09-04,18.2,11,9.9,0,,354.6,4.2,9.3,1017.5,
2021-09-05,19.5,15.2,25,0,,76.6,8,25.9,1020.8,
2021-09-06,17.4,10.9,24.1,0,,25.1,4.2,9.3,1025,
2021-09-07,17.9,10.8,25.8,0,,24.2,5,9.3,1024.9,
2021-09-08,18.9,11.9,25.7,0,,66.4,5.4,9.3,1024.1,
2021-09-09,18.9,11.2,26.9,0,,112.1,5.7,36,1020.7,
2021-09-10,19,10.9,26.6,0,,75.4,5.1,9.3,1018.7,
2021-09-11,20.3,12.9,27.9,0,,26.7,3.9,9.3,1017.5,
2021-09-12,20.7,12.7,28.4,0,,342.1,3.9,9.3,1016.2,
2021-09-13,21.2,13,28.3,0,,335,5,9.3,1015.9,
2021-09-14,21.4,15.4,27.8,0,,10.8,4.1,9.3,1017.3,
2021-09-15,22.3,14.9,30.2,0,,100,6.9,29,1016.3,
2021-09-16,22.1,17.5,28.5,0,,163.3,4.8,20.4,1013,
2021-09-17,18.4,16.3,20.6,1,,266,11,40,1010.4,
2021-09-18,16.2,11.8,20,0,,285,9.8,32,1013.2,
2021-09-19,15.6,11,20.4,0,,298.9,9.6,36,1013.1,
2021-09-20,12.9,10.3,10,0,,342.1,6.6,9.3,1016.6,
2021-09-21,11.7,10.1,9.3,0,,341.1,5.1,9.3,1024.6,
2021-09-22,12.4,10.2,10,2.2,,318.4,7.7,36,1022.7,
2021-09-23,12.7,12.2,9.9,0,,257.2,5.5,9.3,1021.5,
2021-09-24,16.3,9.6,21.2,0,,256.4,12.2,47,1014.7,
2021-09-25,18.4,12.3,25.2,0,,246,6.1,9.3,1019.4,
2021-09-26,18.5,10.8,26.5,0,,70.8,5.6,18.5,1020,
2021-09-27,18.3,15.6,22.5,8.9,,54.3,5.7,18.5,1017.3,
2021-09-28,19.1,15.9,24.3,3.7,,353.7,4.8,16.7,1017.9,
2021-09-29,15.2,13.1,17.9,2.1,,60.5,5.8,9.3,1021.1,
2021-09-30,13.1,11.9,16.4,8.1,,318.1,4,9.3,1025.7,
2021-10-01,13.3,10.4,9.7,0,,86.2,4.3,9.3,1027.2,
2021-10-02,14,10.4,9.7,0,,122.2,7.5,32,1023.3,
2021-10-03,14.4,10.5,9.8,0,,112.6,8,32,1020.3,
2021-10-04,16.4,10.1,24.4,0,,109.7,6.8,29,1019.8,
2021-10-05,17.6,12,24.1,0,,108.2,9.3,32,1018.4,
2021-10-06,12.1,10.3,16.8,22.8,,93.5,8.4,25.9,1019.7,
2021-10-07,12.9,10.8,16.4,7.5,,39.2,7,29,1022.3,
2021-10-08,12,10.1,9.7,0,,57.4,9.8,32,1026.1,
2021-10-09,9.6,10.2,9.5,0,,37.6,8.7,36,1028.5,
2021-10-10,9,10.8,10,1.7,,12.4,7,25,1026.2,
2021-10-11,11.5,10.1,10,0,,335.6,5.9,16.7,1020.5,
2021-10-12,10.4,5,15.5,0,,319.5,8.1,32,1015.6,
2021-10-13,8.3,10.8,9.7,0,,326.2,8.3,40,1017.1,
2021-10-14,7.7,10.1,10,0,,337.1,4,9.3,1024.2,
2021-10-15,5.8,-0.3,9.4,0,,146.5,3.5,9.3,1022.5,
2021-10-16,8.7,10.3,8.8,0,,19.9,2.7,9.3,1019.9,
2021-10-17,8.4,10.6,9.1,0,,351.8,3.8,9.3,1022.7,
2021-10-18,8.2,11.8,9.5,0,,345.2,3.1,9.3,1025.5,
2021-10-19,8.6,1.7,9.1,0,,106.7,4.2,9.3,1029,
2021-10-20,11.2,10.4,7.7,0,,130.8,7.2,9.3,1023.2,
2021-10-21,14.9,10.7,19.5,0,,207.3,13.8,61,1011.9,
2021-10-22,12.7,10.5,10,0.2,,240.2,7.3,43,1017,
2021-10-23,9.9,10.1,9.5,0,,311.2,10.2,47,1025.2,
2021-10-24,6.3,0,9.3,0,,351.4,4.3,9.3,1033,
2021-10-25,6.3,0.6,8.8,0,,67.5,5.7,9.3,1030.4,
2021-10-26,7.2,10.5,9.6,0,,90.4,4.6,9.3,1025.7,
2021-10-27,7,1.1,9.7,0,,6.4,3.1,9.3,1028.2,
2021-10-28,7.4,1.6,9,0,,46,4,9.3,1028.1,
2021-10-29,8.5,2,9.3,0,,57,5.7,22.2,1024.3,
2021-10-30,11.1,10.2,9.7,0,,116.4,9.4,40,1021.8,
2021-10-31,9.3,10.5,9.5,0,,115.7,7.6,25,1019.9,
2021-11-01,9.1,10.9,9.7,0.2,,103.7,7.8,25.9,1011.8,
2021-11-02,8.1,10.2,9.8,6.9,,70,7.3,9.3,1004.3,
2021-11-03,8,2.1,13,4.1,,109.9,7.6,9.3,1010.5,
2021-11-04,12.1,10.3,10,7.6,,115.6,7.7,25.9,1007.7,
2021-11-05,8.5,10.1,10,0,,326.2,7,25,1020.5,
